Batch_ID,Culture_Day,GDP_Fucose_uM,Mn_uM,Uridine_mM,pH,DO_pct,pCO2_mmHg,Temperature_C,VCD_1e6_per_mL,Osmolality_mOsm,Lactate_g_per_L,Fucosylation_pct
2,9,33.7289140949788,0.023991752851274348,3.4464807637497543,7.00838198435057,56.04803714145328,61.043756893340436,36.25479197173538,4.3603949021653685,319.03412677431334,5.0,94.72377498273889
2,10,35.54242713578125,0.023260729795854605,0.8895217017677259,6.928611278065794,33.09438152546321,52.0251111788503,36.991025243849556,6.588956636776252,321.71306343382616,5.0,87.68184395113727
2,11,26.06262411914302,0.024659697070754664,2.63863740264503,6.915336057285677,38.138560105708855,69.31632387756349,36.4447757007996,8.487074831143564,321.7596833255725,5.0,86.59953977145176
2,12,31.44041665438906,0.025330964669953094,0.8748419817735307,6.93731397146565,46.351732106641194,61.49435874106567,36.45802342297268,11.035367576380802,321.4627351586559,5.0,90.70032711747702
2,13,29.00061156578746,0.02349244873820429,1.3815478766187501,6.884235729406569,59.46298544854946,70.24781643005167,36.32496808743467,13.124277044479351,329.1568987547334,5.0,88.09895536129812
2,14,23.883098887899408,0.01725170105143583,1.548098845640165,6.862363023449759,41.71902253029921,72.07813462421015,36.589584209994314,16.48044142464074,338.9383119635604,5.0,87.45673834775948
3,1,34.21886426735677,0.013882340257002366,3.3950380708623458,7.172629393875983,56.96931145756727,38.616720335621466,37.00189984764245,0.5,302.7153041171332,0.05,92.59817743552186
3,2,28.158041116948034,0.01838939837067484,3.434748504631838,7.137067465549689,43.87435607977947,48.03696009012783,37.12073132153961,0.5,300.89743155607357,1.070641668519553,89.24221088351202
3,3,28.63315198024468,0.009736382387648316,3.8133168740626284,7.1333810008945475,40.69241512566184,37.42486089132412,36.19924293349054,0.944273880744563,301.86636932109764,2.034855394850858,91.4615220337812
3,4,23.211181692363724,0.01012073408492331,1.9558470731390316,7.144261730665372,44.64316248075758,46.26282851668721,35.9132799559227,1.406236851127038,309.48188594715793,2.9112398485338176,88.95802650624925
3,5,26.314497132871875,0.006622672702513436,2.761197775347076,7.137623219146696,32.163000104571594,56.70925063288774,36.50161622207607,0.6441804603297391,308.657828031443,3.885202310787642,85.50422648146721
3,6,23.506135641149505,0.011379953268515644,2.593640591169651,7.134899529176466,48.09452801039707,52.391946713643215,36.16463889591241,0.9988274594289828,319.680118906147,4.801078985054955,89.33638322593008
3,7,20.749107350137447,0.007178935747246766,3.495000756350407,7.115679033687532,49.3312380857124,50.86804166039267,37.024024309290965,2.0958430611462586,324.01635710556553,5.0,88.47773125522528
3,8,19.73611940049444,0.01139910072302659,2.789939211654901,7.099898482418056,57.06896336486605,48.617909585174225,36.3842679752932,2.7046443934492292,323.8002252719655,5.0,86.87251955360266
3,9,20.163068389387472,0.006103374027116122,3.493407139441342,7.105828558437763,40.339551991739896,62.28609993082819,36.01868499085092,4.452698980161728,323.1715195084619,5.0,90.18871806461618
3,10,17.49633329625218,0.00923288956835672,2.439378330150958,7.113793706559779,39.17661257136584,59.05633989866435,36.56019661919961,6.487528920676588,326.79755790464736,5.0,83.61709812355046
3,11,20.053960838011218,0.004606095351620943,3.050300303616817,7.072063877839751,59.810500078441514,69.32563910209058,36.530408436154474,8.709390656349402,320.95356275243086,5.0,85.25367890541936
3,12,11.806828362573338,0.0062697667871226305,2.6971491964297654,6.980449323128558,45.11016430301963,63.32862561297218,36.303021060618306,12.08151525175211,327.0126797246956,5.0,83.01292569098085
3,13,14.431137856056832,0.009205654006865122,1.087634008581921,7.066997766822962,38.90849190401505,64.21101101099357,36.61762439660624,14.623297796303781,328.0466517350445,5.0,84.16307531580392
3,14,12.830521119770385,0.004132607133065069,1.5183207730072057,7.01435406431167,37.182731748212206,63.03372572796044,36.94089228773657,16.257596538998573,335.957932946883,5.0,81.03039871335581
4,1,54.13916910516611,0.023852330082466323,3.8728721309653387,6.8587720512292165,44.20080708354843,34.41169018365399,36.403286363290185,0.5,303.33341280704116,0.05,94.80707558295182
4,2,49.62780142431916,0.02423635876484084,2.9894496047049173,6.803739719965466,31.36346508023239,41.87040824269161,36.898174960737954,0.915722806668799,307.4086455973944,0.9463332017831787,93.46781288668203
4,3,49.404802432013206,0.025777889407400383,1.1204576340880759,6.828850510136404,54.29654147750182,47.87267788124609,36.71148294309365,0.5,314.80807865861544,1.975111428156614,92.60011876567988
4,4,48.01198632186015,0.02229396306535563,2.4923253410086947,6.796543369277201,55.78853339831267,47.06139411139935,36.71285603594965,0.7362145939739464,309.4514432067805,3.056557006013706,94.24942150685435
4,5,46.12618805759441,0.022015758009774747,2.7176981397175846,6.77599668258176,41.136763204578386,43.93544238190402,36.049515483503924,0.5,303.73974332950957,3.97504507062087,91.49455779729512
4,6,39.65667182893283,0.02347687078948085,1.1652882800396664,6.806078092644218,33.76733931462523,52.96679494905234,36.29403958678034,1.4508824904677111,316.6476201196791,4.772553648945357,87.67366703197024
4,7,42.54379727790615,0.021519212197453293,1.3435022576238984,6.765820486635324,42.4957359173591,53.0677291592688,36.20784855643895,1.6056553750909806,316.9538385218468,5.0,86.72230928836274
4,8,34.986903781928525,0.02244654502224262,1.6533705347245762,6.805281281076354,33.877716407644,58.855593481615735,37.028856223165015,3.751846804209591,320.629377935901,5.0,89.35107645439373
4,9,38.1011119133738,0.015103575692796599,3.466101151752711,6.74748552156664,35.18798098114622,59.668546969280165,36.42872417403248,3.995702667795345,325.0608566095183,5.0,90.65879711845618
4,10,32.24211972460996,0.02087540616799373,2.281806439651808,6.721631857633493,34.59650525197371,56.83590328726323,36.384342714081214,6.072455329081761,320.75071234579576,5.0,84.2209158812898
4,11,28.930888117901283,0.01800528365370631,2.2462962549940038,6.695438044660727,57.851894198853685,62.22620040114911,36.50545299068707,8.9628635651472,328.73071358217123,5.0,84.49092741622941
4,12,29.706171196879552,0.020261853186111692,2.681766186975831,6.7097899553819,56.9631117503407,60.10710785599323,36.600137596538616,11.130590574627158,331.0715683504981,5.0,87.50457124056445
4,13,28.60382616733913,0.01839269895145806,3.0412112650616274,6.695172834309095,33.825616725619305,63.98477001950688,36.39648365503724,14.133887373301063,332.2559644643965,5.0,85.03685726667366
4,14,25.559929115033576,0.01688470271668405,1.8978445604551752,6.742099064092825,55.54035047843753,66.71951088286418,36.11320986603309,15.204937718548537,341.5104463345983,5.0,85.1593301465761
5,1,37.38385575664927,0.016931145122598648,1.3962059876940591,7.043006940273369,46.36181396680297,41.05166532291304,35.65631274406842,0.5,306.5032182536529,0.05,91.03788610837367
5,2,35.22630775832506,0.014706391050711285,3.002480292776086,6.977987011362927,33.40586804858764,44.622435705991144,36.68964653406307,0.8598438311178106,305.1474121701149,0.91134579501562,94.51241809253268
5,3,29.398415452932717,0.014266350274964168,3.820477022693527,6.929171496927639,44.20586337707959,40.91310761888815,36.59446097640714,0.5,302.9605287527036,1.94758048836062,94.1774726093848
5,4,31.380778130511583,0.016552265959497613,1.8578030355802693,7.007361154903548,33.27496857720103,43.05818287590981,35.941662055788676,0.5,310.57919475753096,2.8985760709635207,92.32835300055179
5,5,28.293398852332132,0.01519901475698011,1.8622221019569494,6.925698396658776,45.62851602806316,53.617451044491325,36.76304116592173,0.9442189337250889,307.69309747837093,3.911357953291175,88.11527875967997
5,6,27.20421784417802,0.013435808970788181,2.632092263919903,6.940271735593026,56.834406441561654,45.41536811162561,36.51357958009896,1.11197118277923,314.38798974117844,4.947829311302308,89.65062992159592
5,7,22.43532010680217,0.016057030597313976,2.0113251395499674,6.968421794922607,44.48723003868779,48.72569294427311,36.61688389734603,1.4221445232591545,318.10387440557713,5.0,90.0149888892
5,8,26.61311479376333,0.015582440066777292,1.91419050740299,6.980569638022386,42.684328688077066,53.88655311971631,36.557638144157174,3.0105077680219376,315.6283189442423,5.0,86.39499475894375
5,9,24.3989111489784,0.015282487774531374,3.0325192085977464,6.902418837092601,42.625964664608446,58.513803599724376,36.559290306216255,4.4167868583668515,322.2198760654187,5.0,88.96298855168611
5,10,23.20260496289573,0.013256475013933075,1.7450340863597218,6.90384115536006,59.96108880237674,61.01954432440159,36.0150165607547,6.458158687992515,320.89703961146256,5.0,88.41173603615884
5,11,22.698026456027556,0.011479979450865364,3.182366554816901,6.916729968129967,43.5712957987694,58.70270842164415,36.14282992618895,9.005596641835591,325.17887254629284,5.0,90.70476483177475
5,12,21.224459252281356,0.013899169419683855,0.8838464368276493,6.8779550815105965,59.54499740597306,63.61233853224203,36.81169523514871,11.708917235224916,322.5681702681271,5.0,86.06283223001489
5,13,14.571488495751616,0.01635053874147115,2.8554792018989428,6.874312458726575,34.75381226508582,63.02685367342302,36.33162079159724,13.756506618735918,331.3500662278391,5.0,85.60617180144597
5,14,12.337434572553661,0.0116730391148049,0.8849987624004244,6.810129808252278,34.04488533950821,71.3267794387045,36.358593363272895,16.012374765870515,334.83193923990797,5.0,81.14361566626856
6,1,52.023652156989385,0.028384508044005843,1.7801382479814118,6.966362721659577,58.495579629007224,46.70688763720143,36.40862901223097,0.5,293.8718458011853,0.22805779203687787,99.35099068505359
6,2,52.53764885888466,0.0316508308760336,1.1010547558650725,6.948287357760298,47.8462008766305,40.5971171394914,36.54917065829018,0.5,308.75723032714063,1.1945804404965856,96.84268741183551
6,3,51.08408954005798,0.029552722015265345,1.2088197705385655,6.819179605551533,52.21094031898919,34.41094340953916,36.32998406757874,0.5,306.8356487372467,2.0600519159313895,93.57679243179442
6,4,43.27454409898255,0.02630196660048586,1.0582199167527964,6.878574691100355,45.93112348372673,46.25982303396328,36.44491975671341,1.1832322193458125,312.30150329196204,3.1166339854770237,91.11535283236597
6,5,41.408025246768325,0.028580390432955273,1.5659507356248519,6.881670404300997,51.68123231493471,45.097229627739715,36.381054218536384,0.6556131140485713,314.2235727515498,4.001845739419886,89.98905214886362
6,6,37.58442892176267,0.025462629592424197,0.9846803796713208,6.90565129702261,44.127412278267904,50.79194221683392,36.89606280527468,0.6205498017692084,317.21722205287404,4.97968959018586,90.32661809064783
6,7,36.659303225282386,0.0254291585193684,2.635923321158959,6.872491965159461,59.36531007573839,51.74252443689471,36.66640807581985,1.6946441072471463,318.51391113873353,5.0,92.64140330386088
6,8,31.83977967671738,0.02612865241956791,3.443669750439391,6.866310751973807,32.81523190668346,59.688106438614305,36.52713514305038,3.005876202495752,315.5891551021574,5.0,90.5891653343094
6,9,32.44207468108387,0.02553062847533071,1.194206785067856,6.879687254355095,58.95896441329557,55.10143416659194,36.54094241611313,4.764360619842299,322.94525818243807,5.0,88.78653361897543
6,10,26.403092878413847,0.02184815702714846,1.2273174214636113,6.769799648682369,50.14409202659844,61.34399216124818,36.752282784854536,6.367478786163618,329.2603360703295,5.0,84.03002600495998
6,11,28.60954371059877,0.02195251787183735,1.5654006177615427,6.850815791654673,39.02632689877147,58.732782660734635,36.03959219930033,8.947929904691998,339.5871933901663,5.0,87.05277756331131
6,12,30.229902870845997,0.02316975502425479,2.672818287280734,6.802579656083177,36.14739260258938,67.38881178935686,36.19240242054881,12.188074095023708,334.7954414848916,5.0,86.33501609453198
6,13,25.799525823412477,0.02197333821527263,0.9746138728722991,6.835960377978037,48.071271785153904,75.51823752235043,35.969104274886554,13.523687291352708,326.8058681681131,5.0,84.30108809563424
6,14,23.946094336539453,0.016665317859521897,2.0305563149397168,6.815385212647645,54.33924999554507,66.82129054295876,36.491426170452684,15.481405256088141,343.0904566622381,5.0,86.12843588839247
7,1,38.68200371304946,0.03408028873293925,1.5674985356594433,7.08704063716142,43.25954566261984,40.821068044478814,36.709338506802276,0.5,298.5854925281808,0.056961575596461825,97.19168380339808
7,2,35.39359277550547,0.03637383462529544,2.539074830845268,7.120874891952227,52.24294296011604,34.70185728993059,36.57921297978549,0.5,294.99876596005197,1.006156825285234,97.12261968651397
7,3,36.48949077987654,0.03330153720781494,1.5876019911599624,7.124643468989593,39.142784551710434,40.35122612371741,36.45964189830184,0.5,292.02470675834246,2.149789441873181,91.66044640856278
7,4,29.119733421655702,0.03650286704244304,1.9870175803451677,7.1048177849274685,52.47250038775741,52.491324589041525,36.207394850418474,1.3530083868965195,306.0763765457664,2.923005639831921,91.38285810441315
7,5,28.401311129658872,0.034452750213276005,1.1108701601088438,7.142299911476327,41.87652731571522,47.810660509984395,36.57093779141001,0.5,305.75394677587656,3.9668839192758862,91.35535563202303
7,6,26.89227920567412,0.032441920038638515,3.3097446524553797,7.059153275699561,44.30573005829975,57.360915420138866,36.80414017013159,1.6879491482487388,316.93005877527065,4.831203661213548,90.59041930726649
7,7,29.549935848092478,0.033491104096400055,3.543879654657455,7.078750660898555,47.95507131788332,50.54991177134114,37.013719693748925,2.6693778093698084,324.2209204166577,5.0,89.73216595234429
7,8,27.901521652393846,0.03103024063564743,1.4836050265180285,7.062850442463281,39.691531537256246,50.37887250453259,36.47033802846656,3.7594993110661985,325.8102853552013,5.0,89.77357346590978
7,9,23.50871411851713,0.02971527371308963,0.9542578586712106,6.997657319630638,51.446043649664695,61.55475398069456,36.70931456388445,4.018077274833786,319.09666842483034,5.0,91.63829953740111
7,10,23.362250892314954,0.030533282690444606,3.2309621220820874,7.009793050240462,44.49081910902358,54.438871930494386,37.2375435092709,6.260623357492337,324.2125418730932,5.0,90.47952360730805
7,11,22.526361605481963,0.029238423182405836,1.9116595944360484,7.052469766731112,36.29879072065631,60.76916971998777,36.03723257658325,8.73622328656032,335.05695132155233,5.0,89.68405869127648
7,12,18.188616743211245,0.026466092997732397,3.1076530566560967,7.004009085812874,51.82460290333378,68.04907022574999,36.391518989123036,11.934022448116616,327.81775235612935,5.0,86.7240434916047
7,13,18.668549864465824,0.02733523119565967,1.0842991830063873,6.978408941143047,54.5624204391293,60.59321986127506,36.47383554569818,13.050926164327738,338.5447953058554,5.0,87.94847149152196
7,14,18.243824816248406,0.02412829317257545,1.1860973671315678,7.019713818174532,31.217249042832606,56.840206610923644,36.4634767687455,15.263133210514562,333.80392603110784,5.0,85.98659672189339
8,1,49.382936519549695,0.010941486603944391,1.5895093082075946,7.038598731027984,49.31004561000412,40.17273488617721,36.48144987444635,0.5,300.11933741088535,0.05561012964321332,96.86785275980857
8,2,43.62020029553391,0.007989561726138976,2.7427316874453336,6.9975261966206,58.99548383062151,42.8627553481461,36.13523641890103,0.8318909929957615,300.5522820894016,0.9687310949573114,92.21723185472365
8,3,46.08132920100657,0.009096135381494726,1.9434002180393717,6.999232627392287,58.920575802679075,50.42803950143818,36.719630198560615,0.5,307.1292781147837,1.9866097180281395,95.6032906242564
8,4,40.789526618903864,0.010598465699766222,3.0717102760350707,6.929498869548804,41.27093034359993,49.61218655358052,36.55457084825629,1.0429853085824656,308.6341978678128,2.911246685043518,93.59633861353495
8,5,43.161564462153436,0.007535084320658665,1.523278946800909,6.97587171660547,38.25799026303081,36.533509234246196,36.37990438224528,1.6116228126374454,306.9114767479788,3.84385729643184,91.46552170142444
8,6,36.66763928480419,0.007006337303972128,1.1790223638960717,6.9257850531051135,51.669970261519616,57.97577407943569,36.94481610859921,0.6097720910525573,312.68637502066343,4.8336343139181395,88.60842711424715
8,7,35.67888083330379,0.00785189419490316,2.6817561332887365,6.937504111365319,39.424415757471024,44.679158027056175,36.59897652315976,2.7006714536622103,310.2033842203576,5.0,90.01217348561076
8,8,35.49672057164497,0.0064688746891232735,1.0640185998840799,6.897456259863708,44.951160004349134,49.933581968008,36.69814999125542,2.9807706491300667,318.11106175606454,5.0,86.94446593997989
8,9,30.555026483658644,0.0092602293709304,2.793563437496376,6.957271871400349,36.489915261211635,64.5589150271542,36.794501595212765,4.410939131960789,322.67949181190136,5.0,87.33694752756243
8,10,31.21969248581674,0.006456395329536733,3.3979710145892525,6.902427637427413,45.39782787959671,62.489328966013005,36.2217860343286,6.57856805429611,330.59055394329147,5.0,88.21039177297423
8,11,29.232308996285163,0.007269663441650697,2.6342681212341996,6.943433117699032,41.36370893598508,57.70106629783459,36.26051251793535,9.71113085277121,333.43962505204536,5.0,88.89013934381228
8,12,28.03276575210999,0.003099468885333213,3.2042470391871007,6.9076743580414375,56.865236888351234,49.780415253185794,36.17509667755584,12.11805093476615,339.0317998622837,5.0,87.95597394597915
8,13,29.750386349093347,0.009590288362973569,1.8729648500428953,6.854965777750759,30.05712630028393,63.0589981851523,36.270444834227774,14.239154156216122,340.40970008972727,5.0,85.7126965964959
8,14,21.740672463569886,0.010724570183247724,1.4031693286736027,6.888944548329091,50.8927005024681,69.10361170453096,36.92841601797091,16.25902800997562,344.7093229971629,5.0,86.73064833758106
9,1,48.145104725409034,0.022664208002010952,2.3929041605142385,7.079837479899595,34.74065997785625,47.42511485029064,36.112830578415696,0.5,300.8303423086654,0.05,96.62578904188649
9,2,46.83069301405833,0.019424322811424265,3.8050618873730047,7.015012538044767,41.7843569014002,33.83820863814704,36.82005302023647,0.5,312.4308848499376,1.0956445749938082,96.39746593431659
9,3,43.075355482036564,0.019898290957842898,1.0805958420934492,6.975554485307863,47.69252760564672,48.48743316107947,36.57685370471477,0.5,315.7187293593069,2.2591317881464894,90.30092285462749
9,4,43.97152868107787,0.01722102174541167,1.4296018388594434,7.015552500445263,40.31971240838263,42.95361478287064,36.69670597198732,0.5,295.38984103417516,3.1164442821979486,94.11923756619024
9,5,38.120564084418035,0.020054386865971968,1.6484428438574268,6.97941480665686,42.766019554349235,45.886449037311884,36.58297699747585,2.5565778236021153,306.95102193675257,3.7662757327413448,94.16805985446315
9,6,36.024323426633,0.01457461325615666,3.3757144025801784,6.9408493256903245,41.2253879665117,56.0028002209764,36.71829873494555,1.288461896318195,313.3957770602856,4.748596086858123,87.4758107792729
9,7,35.87304026871667,0.013544067393007706,2.7152587850546084,6.971278561806631,38.42517631207827,47.38379556686919,36.69358252163461,2.54225430431274,316.51424229719913,5.0,90.17618314271321
9,8,31.294429694860817,0.01577184974197689,2.4543742574250103,6.934140010225674,31.860258970655437,51.129689715864934,36.79555670681869,3.1927830354320452,328.4682691338472,5.0,88.30514565414872
9,9,30.984697078309484,0.016942934236792738,2.9248744110601397,6.952255639446286,37.78659412298052,59.28220157756283,36.06956447252096,3.7457077591365557,320.65933823529105,5.0,90.68616525021578
9,10,33.71908902770205,0.015069841149617482,1.1967740076308078,6.878452991019206,31.638209201673636,46.63136475250209,36.43419864272443,6.870391702688452,332.0219916745283,5.0,91.2161322667141
9,11,26.521491506070166,0.011737595289362936,1.344014291915961,6.948672189346767,58.21804490888029,57.83609339995304,36.77111080918,8.519091547699455,314.36703237828254,5.0,85.97936712090971
9,12,29.56069085152614,0.013189292859781933,2.214443008880392,6.87783387903904,52.88001226197541,65.28110156103962,36.772308580534016,11.880143427529298,328.0741286550792,5.0,87.07264759594533
9,13,25.748673820194718,0.014621004708764752,2.7040192052832914,6.903044237623183,34.69421223908364,67.260411865472,36.552545830993054,13.27503607463993,330.1717799942094,5.0,92.47717342415238
9,14,19.420538720164988,0.014274036045871859,1.836759794291109,6.927611305797264,57.08462261641466,66.16247982228585,36.542430946135305,15.637445882316623,338.7259638538669,5.0,83.06807791293373
10,1,46.619185153050644,0.030350778654123042,2.3394599523271364,6.870418686344831,48.32474534472338,37.22328121344851,36.80712939988943,0.5,299.06397160530935,0.05,96.6170346158974
10,2,45.6916517881235,0.03051093363528422,2.8936743760475316,6.839846703328095,36.741673994028396,48.0274824480718,36.7141257169096,0.5,310.8180235121418,1.1106468699633258,92.01262376400963
10,3,42.97110612732829,0.03312708079073998,1.9123581189682965,6.885821415101269,40.604139882363505,41.783318668749466,36.018470792124056,0.7095688936298457,307.39714645748535,2.2227994588940105,93.66991229968123
10,4,42.30918526137785,0.02800230030016395,2.0984826569307944,6.859645330048677,49.562156258175605,52.70061671075642,36.600578253957735,0.548693177109226,317.75812590457383,3.037508545687603,93.66446264622529
10,5,38.63091753473668,0.03004210596406009,1.5708879893446053,6.8062520536911455,45.8786029092004,57.65643258086138,36.43930045031573,0.5718693149477763,308.95072894665986,4.0262618226985,90.60646843882495
10,6,37.43987403205924,0.027600526843173386,1.734074646433011,6.773134077717332,52.37609745198179,54.623261303805336,36.7203911769147,0.689995046769737,308.9895913620047,4.8748962617367395,89.88891816847038
10,7,36.547461406428134,0.02890808524852834,1.1799273703575253,6.812913400026117,35.59105191894579,55.401218639624,36.8191636038584,2.4614777523894844,312.48235743959765,5.0,88.62196613183211
10,8,31.34176040337816,0.02636111510526903,1.3373800075501519,6.812656175768135,52.55336693040162,51.9841339846391,36.3586798126188,3.2125257642147376,314.8452371865397,5.0,89.71081180639999
10,9,30.210841916765396,0.028566153417332,1.2812918393201151,6.764122600384436,35.279708689639776,58.70607867439924,36.41977065033322,4.272692703242621,322.5798368654668,5.0,89.53513677645373
10,10,25.992746629434777,0.026607884504566498,2.506854846540471,6.758218753419117,40.127327161629196,67.1268960841052,37.03184534762218,7.038930109377895,324.8839350331172,5.0,86.20006566108658
10,11,27.33793283989959,0.025450795680019515,1.9997034906772295,6.768150903487634,56.44298634329192,54.47429097888041,36.42536649492968,8.800978439458415,328.5587949088012,5.0,86.69308666338199
