GDP_Fucose_uM,Mn_uM,Uridine_mM,pH,DO_pct,pCO2_mmHg,Temperature_C,VCD_1e6_per_mL,Osmolality_mOsm,Lactate_g_per_L,Batch_ID,Fucosylation_pct
15.462039548903137,0.002397481217093764,1.939261654813852,6.948848489673844,79.72883587530553,95.83566326997246,35.324435790014824,8.61073711834553,287.77431463479564,0.8135376426433981,27,83.50960769847424
26.91084864014136,0.04555590317389642,1.9692244744846321,6.943491856311342,66.37750951467089,79.50533836105936,33.856843455352845,7.401248904328981,381.21262227488216,0.48688919181426615,42,89.20811063375847
32.47713824702688,0.0014029334380556847,3.5283387790031706,7.142463608152745,54.80060105639087,90.15159366041837,34.291121409451044,5.028661874683533,329.0382505121634,1.3519600056260015,19,85.77646841156664
39.205248816277695,0.037068025072517184,2.888635676406873,7.214054849844952,29.276385064495848,44.248648896766944,35.53504364755038,2.8463200123010424,286.4819255652923,2.4888367106129037,25,89.93399024436593
63.88819710447602,0.00845524645905631,2.2344088013898995,6.980446990500109,50.92357828359482,100.82790050055767,37.86854489966411,3.222427360718305,359.56651290371826,1.9438421785188305,47,90.65678856874463
19.97553366187698,0.0456992514779804,1.1709039592792247,6.771200721369379,35.66652445146853,58.835218702353124,36.42127503401778,8.232973024054726,361.9962880577963,1.3955420197388435,31,86.63046436787093
43.56758288102087,0.04474700103990441,0.5996262332396566,7.218646914180497,35.13935147258417,85.7875140441906,34.398108990784124,8.40348966992511,307.29284297548094,3.543511855941848,29,86.7906996569487
49.431092664653185,0.03304115617209361,1.4847560491446168,6.856281019898902,69.77175496294913,40.32118427178078,34.91203026287688,10.781044167763845,329.28635077468823,1.927375020297852,21,94.6550050093246
8.48378095399983,0.033939473340229655,0.9836213178590657,6.740088615435086,42.83866543756608,58.92782170412703,35.03066576160489,15.607199538508628,348.8108882244845,1.8746820149410395,31,81.81977308649687
50.56586389260788,0.0012616179565147385,4.034502638835077,7.10531215194001,47.043428203448244,88.39805637599775,33.76818811672189,19.4638893080374,351.5538118554753,0.22346135520715613,19,85.10341848992383
17.789309276546867,0.049258706739566505,1.0062408101624842,6.67236293359228,70.5778842668071,54.67855190612255,33.803270944298404,6.5472151853514164,341.33385911209723,2.593437043159154,13,81.64071978660202
9.878869473895964,0.04401379757521491,3.759027067880763,7.377082140068844,25.267437543130555,109.22809770748354,33.74197361743682,19.462708061776752,323.7035753287323,1.8914450495548183,11,73.95651699397266
76.16641529399999,0.04486020506077451,2.235464103992372,7.10591781152971,55.67707118546297,89.51055594990783,35.608320688684586,5.1967591392014585,288.2584072780707,0.6658008413410217,0,99.46602332408085
77.42240248059196,0.033302982315492724,0.8302027538469918,7.388716416737405,54.69294088238227,108.3250553967116,36.37093043369854,24.73995327586708,282.6740338283097,1.050582809823341,42,88.90788002674046
65.62980110873458,0.01789455950407229,4.157285222442136,6.871114738782909,45.512874156000514,65.58516320260087,35.95360342305413,8.555777010900108,335.1441685694233,0.8892185539589146,42,94.75138163568958
27.8460326880028,0.04478878380543356,3.10833756606476,7.376964128952318,69.78647848544557,33.05866283622075,37.88883592726674,21.258705338195433,304.35312003541617,0.5761830616101611,22,91.7978906147568
12.325408550478791,0.015284329479408425,1.5609268078860787,6.716449798182898,,81.85259670195924,33.62937286128826,6.380714041450527,392.6186614401832,1.7986113312952696,27,74.80440724449485
56.31747698841177,0.028572865623767943,4.5260652844970055,6.6325558178776225,47.92015171481665,60.52741524528351,37.93237203151378,23.864783950056903,356.850042127749,1.5168195141986451,21,92.21161639707353
38.0114370304701,0.005886817644850237,0.7036624124174815,6.626387248363682,47.36882305990398,70.33695383301179,35.33336966943946,21.012416059880874,350.26097412606566,1.5044798757958546,48,80.17876956972073
14.152867613358412,0.04617582587650476,1.408188236889933,6.971896296479382,50.123823780244685,91.29991925304739,34.09316393888569,10.265952992581784,328.786222283392,1.0809598551153636,9,86.72165707062989
42.13826825834526,0.007897752430789454,3.8842111751263744,6.666403357982875,63.387441849983695,93.05982003637845,37.716404130028785,11.693849700181653,319.5430311211729,1.802063480729329,35,84.93443003819343
7.57913908364138,0.012019943480789958,3.6922006863945014,7.009734307334082,60.08361744193774,32.48007733792338,35.343066550722966,2.08827385102845,301.57695590685887,2.235339716371202,24,82.18193990012455
73.19903015590866,0.028348573748282535,1.8017226217601512,6.86200040280712,33.37009695241322,99.23724055556522,34.7367347760526,7.782941619198215,287.217170188855,2.4848569097073425,31,91.88814310452732
24.408498620001268,0.0384405570104361,0.7791119390875241,6.868503193979293,23.833720915960598,74.4167023460471,34.069050519089785,8.653818486894885,356.1397170647093,0.9573201160197784,22,85.90309998194263
54.689171326548646,0.03134821399087865,4.361351325012247,7.108487197236136,76.95524778900736,80.1028895992095,34.33937725557901,12.412990076078355,373.50405413494474,2.938589242704303,18,93.72304114871285
28.37833070670582,0.012374561727207651,1.9116393713145616,6.730478404921296,35.664185584022256,56.81947666708673,37.896097551136094,5.198145721888833,382.93151997133657,0.20541337779496793,45,85.92283987807666
44.00510158833581,0.0010462090838470263,1.3807103671771934,7.213242696271785,58.3158010814355,67.87504074005228,34.51986719952387,13.011638426811734,366.916939774242,3.0267169098674973,16,84.71778633251284
46.00327095074597,0.03810037843506452,2.822278200624397,7.065624735822908,69.70628016462334,93.93376205813985,37.88902961879803,17.3747751646428,387.63410582778386,1.203573643115098,48,92.33930074145306
18.86408416441453,0.049275158969643594,4.596022396771013,7.331955703078009,38.01660503283118,99.90424226498327,34.651074933060436,10.539492857296326,397.9367813759695,1.5430033631985165,49,84.24544156285458
77.7188470823419,0.04068574289499843,0.6959596002951891,6.891872523014019,58.126004819415726,64.83955630511802,34.15709232794281,7.340491338007098,395.4001561496667,2.3647741880813085,41,89.49178501028015
63.13496175208359,0.023550124289674155,3.9461183961389947,7.386171993653701,26.474014468953495,92.20057793861972,33.91682091450924,14.59747919993958,351.0676340131051,2.480760435471888,49,79.67228372849164
75.46242061731418,0.045284595808556226,3.0761295257241903,7.060662117371218,,53.223915151959424,35.05927252636999,2.6670897680863708,306.9040003902036,1.7425031641307418,23,100.0
72.11205128207366,0.021082535982799154,2.414521024483176,7.378721564950028,23.489496503037554,104.88203986597637,34.18403224267514,9.839261367858304,292.7626518969194,3.7578058947948763,5,81.44354731329868
49.84249841083138,0.026721770127929912,3.84836199847277,6.621648523237692,46.29048043045858,84.88328150166288,36.48468981913526,14.134575586884322,399.27099977277027,3.44746915181842,18,85.18932445879507
74.14056762673376,0.02437935860238848,4.846209909987345,7.182381057929911,52.2091545236014,99.76678644602055,34.198858676819896,9.724384772566015,317.006827772267,0.9776425792879639,18,90.28678398803083
11.636937653893963,0.022933569760610725,1.5314279502321095,7.253297219434189,67.42890671980183,72.94393670860626,37.17698422498935,9.944922800243138,284.07652711059,2.396749756472503,44,84.26706964431106
19.698714681435888,0.038984347695401385,1.1464131428245383,6.64253862934119,27.267711024345274,50.619835648375975,37.17005629244083,21.510823240655675,326.92553156892967,2.9118415288854944,11,83.74335110310791
8.392046668290355,0.026811676456205108,4.607967853502137,7.063175731212997,46.44847843131059,68.63080019822794,34.42763187024033,23.481811105488784,369.77196823008046,0.9460799716588016,31,85.90882055569352
29.399774807244825,0.016519138979235588,3.5102888485578667,7.241553834871559,37.98269417260714,64.33368550304887,36.76770065243415,21.03003088901915,386.8959983791866,0.1719566568943575,24,87.03450812378951
34.15079672671115,0.01364975021526544,2.470937097028847,7.048830980178458,38.7206429416004,59.94448890961432,37.287729379897264,4.273951351805251,337.30766159699795,3.904857707815393,31,87.65220759785664
25.35117738304219,0.002849618531404236,3.079668066189274,6.651050872324373,66.72727496391505,49.09563729673305,35.950664219685734,8.664076220762915,315.283469814732,3.8375588190800856,3,83.37547314639221
67.1553131863947,0.029576562932269256,3.855262573293098,7.154757792718649,20.327656701909987,98.32504276918256,34.831662054320276,18.35977043390829,373.408504179312,1.3493559982792147,38,84.09887224649896
31.756499502019196,0.012268109354650676,3.9786435441757275,6.648477531738647,64.94501848015798,37.771649518850445,35.204835933563395,24.411034285061138,340.4522022989222,1.0325478272320354,1,82.70539267150104
26.07008822655356,0.008258562178802772,4.639523813685341,7.253975116013151,68.62390580738636,109.88048368972505,36.93114432517391,7.5724756148118555,290.3235509437592,0.702997282540847,22,85.13289333425064
45.70220623686863,0.03303766822755621,2.420792550030302,6.634427346645356,74.08173463052414,45.75222506079781,34.46658731998407,22.658841019053913,386.52996476579983,2.7798684266148506,6,85.00959692988216
15.569316873107198,0.0343792536332559,1.8203490950872776,6.709917904808297,57.61290819382901,118.18862866663872,34.67231167188097,18.997344704750567,358.6968455952974,3.045637519868913,19,83.11948834646185
65.16477355655297,0.03785558972062564,3.3784892005542884,6.820086072418615,40.00731969633448,118.96212432783669,33.80392168128925,24.619358426729242,284.4174542256218,1.7395690109495723,35,88.81943297357626
10.591298275982812,0.025675267920590984,2.3707755467578866,7.1066918338086404,45.634083952932244,65.85483371170366,34.995262015065016,4.1524660800598845,281.08680868523163,1.0469567114096774,16,84.033043785327
79.01652024503879,0.04480867565499044,3.1756930427704004,7.381087279705045,78.18416493724575,,33.43257566124743,11.079152208439858,290.52658882918945,1.8500227527172366,21,87.6821884860271
62.918357697249306,0.04688079491651317,2.3899360930517757,6.694258282095947,,,34.60517220494556,12.99664505369351,378.6346470125445,2.113801473211502,6,88.74104934686662
19.90367611506293,0.04056117604983198,1.1884810400517851,6.714166135371134,47.81155454596652,37.4187249251999,34.86739690473929,17.4579003806253,337.756922972833,2.219275103111498,39,86.75661101535381
5.41415878427018,0.032144080618401176,2.612420382465313,6.895096317360784,,115.25957072657563,34.27739566212066,17.041356834327967,320.2361434366845,1.8291330707600095,22,81.87360471501185
66.15960713411256,0.015882326725968246,3.609130198734648,7.268975310204256,69.37729252438754,33.82629473141348,33.50679059567494,22.845942928427306,309.9152094851174,0.11456161877719766,13,87.15740048411281
58.01430078857128,0.04916430115939084,4.096777134504425,6.973784762200651,74.06539169958768,46.372286436519644,35.60833621280778,21.28948181953163,340.82295808459,1.9399333582322322,9,100.0
59.67553760307405,0.014432672192404978,2.719968245584461,6.857288480204657,60.97863407455526,82.6135986762007,37.32540584877735,3.273571385072132,289.9648269781922,1.4543603679300692,45,97.03863636689479
62.84527600144593,0.010930189177531122,1.243570505946804,7.048963065767089,,37.266346056001225,34.678223729002355,13.190422829227405,354.06165520370985,2.2705917904254087,0,92.245925597881
10.553348880056777,0.022665551575542557,2.366094693422442,6.8084185579566,,44.5554981290432,34.184007857100696,11.36240829503929,325.66328658934947,0.3705764820647862,45,88.09275254209271
31.884929640820445,0.0037851879649070347,4.038322679787642,6.920927925798017,25.520995072440286,115.81426084010148,34.425191088452515,24.93432549008362,383.0128039366597,3.5288381168149425,16,82.82042976620397
13.690179464384729,0.04894622876891775,2.3578667177768278,6.866084119385634,77.91301859963951,119.52190963988473,37.30943590652119,11.8269384676233,370.53122250371706,3.5142199589219625,39,88.25608439890794
69.73275694066952,0.02983324426440482,3.6343885712190005,7.2433128179317166,40.0167859258438,101.83228876022675,35.63903794803899,17.700240220061787,282.2039410688828,2.3000501879008923,13,89.32253132622121
51.74735951206684,0.02829065249154459,2.782461567551404,7.339404581150401,46.393970575001326,76.36884523182326,33.65395175635388,8.541876962079483,299.9797676055315,2.974766717130141,48,79.61423397958025
29.817351863948687,0.03313401771508628,1.5855040629922852,7.207657753725529,67.51422555156893,111.02708421225077,36.54610824527731,16.13646598609967,336.8841416741131,1.807824588396788,16,89.47178060933459
9.766876271451773,0.025354158741083127,4.082677286103834,6.951266860823987,59.89377833434986,40.070889379521184,33.77184466616725,6.752561038223966,359.0416318191776,2.402169392739475,9,82.16271604296118
28.323674128674664,0.0025711123376325378,0.8789605433180916,7.003467981997331,73.58359474616344,114.8602682320508,33.301222014711186,15.882953079941075,365.81511395152666,2.5089293053980932,17,78.94000443588284
29.388749152006028,0.031003253153179443,2.862006272398178,6.7000589551435485,44.03442504660633,61.639763470988896,34.27842438248959,21.968375487523563,377.94919155622256,1.4801654779561968,34,86.77279621485067
59.720463375354804,0.03609251997086511,1.4400096540953222,7.19749176890763,42.39728982056951,107.5340452109875,33.84045089758383,2.4424692032554036,285.9062337592103,3.847401475862715,9,84.10569248808017
52.81681035164098,0.021420703970578606,0.8017953284361905,7.077180543516035,21.90133097247918,90.15360653868518,36.02498737187334,13.605487419404957,282.2179840015872,2.450154415243178,42,89.32401456905583
71.54095569322449,0.038107483031488455,2.76320271687462,7.32195199690995,47.763522600179485,,35.42283203670021,24.594524360197152,352.06068799668776,3.9630729132549187,19,89.55459910861042
40.416119387146196,0.01212306366758261,2.748029701707156,6.760488914860122,63.444246219746525,107.82101530162363,36.62032275246433,5.663038016311361,366.8592336633345,1.7862459957383288,15,91.86496423103782
13.969568445372628,0.011842552962243017,3.6810540575407438,7.2077808975460895,38.07072305757296,109.91080321958155,35.55785525130123,6.218483545124434,374.403534692937,0.22605099359129555,16,83.5567490241585
58.493359041724624,0.008909432396691123,3.851378118733572,7.147737329375352,47.76359082043049,86.85789205080275,35.09502967604694,12.82894558533549,298.685870148644,1.279504233853976,38,87.49319529371658
62.05887864626731,0.01922774322966893,3.7750616991180355,6.812676427047801,33.16386610911668,104.98426778786482,35.631093452188715,22.032843147518914,396.2483220602275,2.6380721556023157,49,88.41090935201122
47.095789817712216,0.042503589734065095,2.3430142981253974,7.13390291163266,66.36726835228764,98.14180356852047,35.17243056543889,14.94347101705363,307.5314905833562,3.6503396416251297,27,87.69899393281884
62.822538496592074,0.04156769104530415,3.3426040425195316,7.33949870446132,23.630693680468827,44.546081781349855,33.1854344695702,13.700298825123433,310.0396455940996,2.499140552375369,8,83.08600052138284
42.03466972732931,0.01975838619021169,3.0962535918978213,7.334748790133696,62.3229833000299,88.37372022179187,36.4034955649812,3.995412359406287,298.51468473608656,1.939878295038376,19,90.08113746361302
44.20496220364956,0.029866818063031594,2.3970279025261383,7.1757012596129135,42.73640070469901,43.33579918681428,37.810651631072275,24.125678335217664,285.1896931667346,0.4148978520864909,5,95.89149886299576
37.06557637689122,0.03631999950727087,3.1874571238369693,6.638458490027248,22.495764163227246,,35.11016778518023,9.983666424033082,377.16689497646564,0.6645499271506206,12,86.06436477733081
6.906434505807139,0.012819131956773127,4.762615445178182,7.297811469856129,,35.935481940597164,35.11866491884023,7.7915644993939415,280.6772244302377,0.3085305806428851,8,83.84933400556451
13.091857024497834,0.009238913208842608,1.3680218465661982,7.126222885603632,49.263311790869906,118.83420031739477,33.228844393186236,11.470110729090187,335.6535834330796,2.8736113422456566,47,77.03977220570619
7.357188926505069,0.04863270366740324,4.575974431034869,6.848347402546187,55.95913817696774,66.05639995239403,37.45189542343374,11.526189719233855,291.03606206148214,3.3412564571524666,32,85.9677370649504
52.73078084478353,0.03126030834727131,0.7405498129243926,6.7498002893645594,63.92184149146741,45.3566418331292,37.645606937314646,12.54626150074537,285.3754416574665,0.7413119105314813,34,93.00655093578266
28.5766985807245,0.04908937036984953,1.887751458057473,6.692963090397853,59.30446598007132,114.21074852951007,37.06569559007072,17.836378643220797,392.1588314322603,1.368406146098675,21,87.24813409810373
43.14280183735271,0.017550043369479226,1.7966536187518771,6.640189519406208,63.8514122488767,34.08833876068631,33.531727357709286,21.9627710781327,379.04797943474614,1.9685198618240833,22,80.18804121374724
73.06748554445697,0.03544855329873245,3.3186429854640758,7.203282598360605,65.73690107467147,72.3095071058085,37.501118405769695,3.3181962429176926,327.38515112122275,0.6568675021849362,45,99.075050310653
23.69691718616562,0.01190757819052065,1.0905122829978064,6.78867439915462,55.349091833876656,99.32044151320524,33.11977831697521,13.28767698733422,335.0312474960382,1.7231460721218996,24,75.31727100175408
35.77871922767223,0.013798808392421733,4.470564253278892,6.619402348834604,41.9382698544654,58.50754278885309,35.22287161618154,11.521496870999655,384.17350708368383,3.8706452217932052,35,82.6537711819323
61.66633539072865,0.026083203942211575,4.228481338092686,6.917816521473592,34.588528982980556,77.5951202912521,35.503118270506974,2.2502425948329354,375.6204304004608,2.9046778935903377,6,90.6571166104841
22.159862411871686,0.01666128814989549,3.43429618858375,6.986085664473871,74.17419419916723,93.03717146824218,37.17001050513169,20.779257370757545,362.9938004954772,0.7510339835339213,14,96.4090817751512
10.773493237159474,0.009213456628188638,2.56286224306489,6.735384184720101,78.19549067829323,115.67787789011888,36.754296067269856,4.399203625776638,344.387845595479,0.4853768135645977,28,82.78044712359137
26.731358968532604,0.013881154397476975,4.698302189639353,6.6352386689300396,41.45976530589253,39.2432375343927,36.98548448249943,4.6392042186611135,352.9386924807477,1.8360884570907638,7,84.03471371969626
17.091596544050333,0.0027516713288273675,4.238359496242502,6.751300386478455,26.738643744338013,44.150403334342776,37.339504747786876,3.110863615189176,327.2030023953471,3.953009397135215,36,79.99938685043989
74.72732392569299,0.035516757452396845,2.746918166365602,7.14328220946926,33.35223962698588,75.79838056746603,35.380354602463626,6.609697577733129,343.37164292832034,3.1938020324913734,9,92.39423473680782
65.60902846733127,0.02511371619720722,3.6584300950444004,6.665794941800965,60.24004075923138,67.66274650350422,36.90126176758586,6.066774475753459,344.763735475334,1.2431813072996394,9,88.84138897467979
52.50528173828176,0.0056179102538217555,3.0511847848085805,7.044029624445595,30.376002197499844,66.97165446152998,33.340165472027195,10.000914230035383,383.7807537115232,0.20249476308564937,49,82.9631598756427
70.35954426407883,0.00941300566329607,3.1457400727471905,6.717129590326533,66.80733638365929,56.72653526425378,35.22273211375269,17.16321906777368,306.23848704803555,1.7040267904281756,44,91.28683058309805
65.27540576743358,0.006024192367519557,1.9893923124686208,6.756551338864336,75.38181439248282,80.46163186580605,33.150663374348206,3.248767235455017,309.59459587774484,0.7260955040741194,12,86.54445780414756
18.992754416452687,0.03101704760551795,2.5793807208120354,6.914462306613359,77.81909090473083,109.49595025491446,37.57657532659297,21.78634248402009,305.31250829098167,0.8030953588510246,18,91.15879996474477
71.94192488674834,0.005616307817012197,0.8515464385538489,6.680660268842985,20.55953035849344,44.48319064840775,37.7920689097646,9.511308153200785,349.5001328963335,0.7329628233774499,47,93.15833475981242
45.4506681436738,0.03795983431872559,2.108069112490666,6.73856280222577,77.489249897265,49.37576965461819,33.41969530144081,15.951968614654277,363.41892584155636,2.9064698721492053,48,85.21077184402142
65.55801163730469,0.0020050350466991676,3.6312283191296837,6.879161929161083,64.41166514777706,90.37411480196272,35.6631332220388,2.2761175808473486,308.6203037060777,0.23978150761646413,22,88.88757543148223
72.20684749426199,0.013219413611798715,4.789472137277839,6.863735204398694,25.043013935828135,35.05778888585738,34.625698031684344,10.413582046572444,361.2353837551084,2.3024581813472067,14,95.17081901639895
28.85026062288979,0.044642667118703454,4.833788507433591,7.199417188540585,44.914428126723585,90.63877796067058,34.71267142331439,2.0471709738234716,355.37093502756164,3.0348314467952333,16,89.77704880142318
13.253894339575757,0.03620803458799006,3.0007529110620124,6.659825844101139,62.00272847477054,58.30105357770036,35.25350030687742,5.805540292275984,318.52938046762205,0.7099955977062679,9,84.45065619886658
22.095137190645627,0.004575448313358698,3.229800133143119,7.288360588533075,,62.20685382600135,33.625329826272754,12.300559900840325,307.57826118243804,3.5824309454808336,39,77.79518976356184
37.03308414696922,0.04123517911977381,1.3357453347543538,7.252985736591564,29.848483616683552,66.49944364406102,33.90385099391956,14.307010704844245,385.816714399699,0.40472427663711996,45,85.67597345605813
66.351107444187,0.025158720955470035,3.628886486420888,7.2127933117535505,27.66399691561724,61.46288053425434,35.886843300639725,5.51735779359095,348.3602643569214,2.7625534267258063,32,90.06776294675372
69.55479374422576,0.04249236833127264,0.8179645670347381,6.847497889970506,48.340823195712716,105.7088659151579,33.09377954718744,19.139974385160002,364.46790543178645,0.7706613977820489,44,83.76659968096904
5.521409789839303,0.03043624894806928,1.7810855860975003,7.25830542843263,,115.14616116602782,35.999005110071,6.347084306973905,391.04065842059526,3.2435239794385113,17,80.23417868009798
43.30604769331743,0.034409818569610076,3.50763506278449,6.746241664231424,78.28275291548063,79.32103277845695,34.59458593893335,4.664437119612318,304.64770601509025,2.3284514307101887,3,89.45780995094773
36.30582523615843,0.049681576459389705,1.8963955919457018,6.699527364684022,33.67488446317456,82.36906489514453,37.16103207402001,9.66876379350701,322.06651237495305,2.3979027834463307,3,91.77480255177161
21.65808578530477,0.012384441750276892,0.7243109335150444,6.63596506679159,39.16082887828744,36.343479721209164,36.00003253864342,14.682859264201925,332.13400663025766,1.4494878184277729,14,88.75635777914306
13.98990255002621,0.03157333316330803,4.243416842079338,7.351448290404461,74.48191913867927,94.18727355249005,36.54045600356086,24.74474177765421,307.9473412859548,1.2047246572466928,30,87.88956004130402
30.321137855272095,0.02355574811281252,1.8964850321055338,6.846408718164219,64.09048945112386,82.56889856676756,33.572125906189726,11.630461781608457,380.8504647702358,1.9069521713050652,1,80.87697832248985
75.71822779343894,0.0029331456932118805,0.783973511864053,7.334094304142325,78.3389857194571,34.53550714268403,34.329311823408446,11.797917596568547,290.00837309114326,3.055083712033232,11,87.0047423564902
29.240219901556642,0.0017090614336403866,0.8365467402628933,6.818090849215464,73.58890178093327,47.8583100364533,37.98334804486018,3.3646698126799985,308.69913182063976,0.7560572495004522,32,87.58326483746168
43.90929663075246,0.006842200313075075,1.6329145945493913,7.32605276746908,32.9057630188246,48.17490783533064,35.16826123454612,19.61385248266398,302.92409636784737,3.283450930571392,45,89.03030100944437
57.72642191713834,0.03280549528638886,1.3010717624968682,7.3231432422768705,65.583611564761,45.38711567490233,34.79432602662105,6.181009042803997,394.40700744182607,1.9713678050150414,49,90.11228300256516
32.27222017844705,0.02879099130775622,3.984350530010679,7.338940836008571,22.913913893606995,89.27813591604993,37.369276794886375,19.130481984543696,355.2824994503477,1.8636344698319582,19,85.80712077464281
77.88365620407205,0.028118048497022645,1.947578210001655,6.996922751427355,69.06996672448844,113.5595653820192,33.16537304431567,22.94418818778865,365.94582520740096,0.16473342856400794,1,88.09201083059308
77.18354712065835,0.0025609813638847443,4.121131032679246,7.292757029439114,56.09340574667649,98.66777928225234,35.673866808380595,19.669077528101308,293.0105320730734,0.5843614963360988,38,86.6247529950765
23.883672186902313,0.023995846821640347,1.2823069902041877,7.360612716933856,77.36605775818771,72.9636136692522,34.05128606892962,16.776428669480943,303.2812668414381,1.7846934075348382,0,77.89047893010087
42.29363794192891,0.0463065180742839,2.717956307948377,6.859693553517744,77.6019473281447,66.36461681860337,34.84076395726882,15.890074796238483,377.1866165685543,3.927063934013509,19,92.41489893028658
27.565873236257726,0.020482001596221686,3.5961671009890797,6.935099524546044,23.048906541461317,64.78122947783004,33.99888535935164,12.43355652553443,348.12770303167827,1.07558383693796,23,85.55792659232281
26.36303707831007,0.03162120101963436,3.433958842396347,7.175392149868595,29.631289133346073,84.11222619262426,33.18911379774354,5.32448198767667,285.4145829607348,0.13999628653940094,13,85.16444483381765
7.76652105158996,0.03921111510553404,3.2050823446862093,6.840287857378641,49.05242283912149,62.32985930500827,35.082560669842785,19.913288009800304,347.88037193420655,1.799795545185751,48,84.86745698402943
50.71732504849226,0.03941233867795249,4.661697208690264,7.203047447130127,72.76961149676896,50.35097740698454,36.94601510597545,12.978412219029657,337.0462524200719,0.16222055347651165,36,96.04685936730394
42.70092674216461,0.0264447240373683,1.5283631646803497,6.659113716170827,68.86670853776337,84.25586159180247,37.75977216313446,16.38985393211982,298.4432438534708,1.4112639211422933,40,92.97902863836076
8.860906343749201,0.043039645324714486,2.7217364200794743,7.018798707430834,77.86220158110672,65.16348720848158,36.119264873050064,10.602350265009175,351.1528998746775,1.4808171921348756,28,88.49818776726056
25.898484817745857,0.020177526574823603,4.4779664753258395,6.6978507872669955,57.08504702668045,31.271234622945045,34.94418546176361,6.616622552649989,300.8581157698532,0.10917715187284655,20,90.92305750343665
